,Postcode,Bedrooms,RentalUnitDesc,VUDate,VTDate,TENDate,RUUseType,HousingServiceCentre,VUDays,VTDays,TotalVAC,LGA,StateElectorate,PropertyType,TotalVacDays,Program,LocalGovtAuthority,Year
16419,4051,3,,1/11/2019,1/12/2019,1/12/2019,,FORTITUDE VALLEY HSC,3,0,,,Ferny Grove,Apartment,3.0,Public Housing,Brisbane,2019
16420,4012,1,,1/12/2019,1/01/2020,1/02/2020,,CHERMSIDE HSC,20,30,,,Nudgee,Apartment,50.0,Public Housing,Brisbane,2020
16421,4012,1,,1/08/2019,1/08/2019,1/08/2019,,CHERMSIDE HSC,9,1,,,Nudgee,Apartment,10.0,Public Housing,Brisbane,2019
16422,4110,3,,1/03/2020,1/04/2020,1/04/2020,,INALA HSC,42,0,,,Algester,Detached House,42.0,Public Housing,Brisbane,2020
16423,4110,3,,1/11/2019,1/11/2019,1/12/2019,,INALA HSC,25,6,,,Algester,Detached House,31.0,Public Housing,Brisbane,2019
16424,4110,3,,1/08/2019,1/08/2019,1/08/2019,,INALA HSC,8,0,,,Algester,Detached House,8.0,Public Housing,Brisbane,2019
16425,4110,4,,1/08/2019,1/08/2019,1/08/2019,,INALA HSC,0,0,,,Algester,Detached House,0.0,Public Housing,Brisbane,2019
16426,4110,4,,1/03/2020,1/03/2020,1/03/2020,,INALA HSC,15,8,,,Algester,Detached House,23.0,Public Housing,Brisbane,2020
16427,4110,3,,1/11/2019,1/12/2019,1/12/2019,,INALA HSC,29,9,,,Algester,Cluster House,38.0,Public Housing,Brisbane,2019
16428,4110,3,,1/08/2019,1/08/2019,1/08/2019,,INALA HSC,10,2,,,Algester,Cluster House,12.0,Public Housing,Brisbane,2019
16429,4110,3,,1/07/2019,1/09/2019,1/09/2019,,INALA HSC,50,12,,,Algester,Cluster House,62.0,Public Housing,Brisbane,2019
16430,4110,4,,1/07/2019,1/10/2019,1/10/2019,,INALA HSC,78,0,,,Algester,Cluster House,78.0,Public Housing,Brisbane,2019
16431,4103,1,,1/05/2020,1/05/2020,1/05/2020,,BURANDA HSC,10,7,,,Miller,Apartment,17.0,Public Housing,Brisbane,2020
16432,4103,1,,1/04/2020,1/05/2020,1/05/2020,,BURANDA HSC,10,18,,,Miller,Apartment,28.0,Public Housing,Brisbane,2020
16433,4103,1,,1/04/2020,1/04/2020,1/06/2020,,BURANDA HSC,21,45,,,Miller,Apartment,66.0,Public Housing,Brisbane,2020
16434,4178,1,,1/04/2020,1/05/2020,1/05/2020,,BAYSIDE HSC,18,15,,,Lytton,Apartment,33.0,Public Housing,Brisbane,2020
16435,4178,1,,1/08/2019,1/08/2019,1/09/2019,,BAYSIDE HSC,10,4,,,Lytton,Apartment,14.0,Public Housing,Brisbane,2019
16436,4178,2,,1/08/2019,1/08/2019,1/08/2019,,BAYSIDE HSC,14,10,,,Lytton,Townhouse,24.0,Public Housing,Brisbane,2019
16437,4178,2,,1/12/2019,1/01/2020,1/01/2020,,BAYSIDE HSC,29,10,,,Lytton,Townhouse,39.0,Public Housing,Brisbane,2020
16438,4178,2,,1/11/2019,1/12/2019,1/12/2019,,BAYSIDE HSC,9,1,,,Lytton,Townhouse,10.0,Public Housing,Brisbane,2019
16439,4178,3,,1/08/2019,1/09/2019,1/09/2019,,BAYSIDE HSC,18,8,,,Lytton,Townhouse,26.0,Public Housing,Brisbane,2019
16440,4120,1,,1/10/2019,1/11/2019,1/11/2019,,BURANDA HSC,29,13,,,Greenslopes,Apartment,42.0,Community Housing,Brisbane,2019
16441,4120,1,,1/11/2019,1/12/2019,1/12/2019,,BURANDA HSC,11,8,,,Greenslopes,Apartment,19.0,Community Housing,Brisbane,2019
16442,4017,1,,1/11/2019,1/11/2019,1/01/2020,,CHERMSIDE HSC,24,38,,,Sandgate,Apartment,62.0,Public Housing,Brisbane,2020
16443,4017,1,,1/06/2020,1/06/2020,1/06/2020,,CHERMSIDE HSC,9,6,,,Sandgate,Apartment,15.0,Public Housing,Brisbane,2020
16444,4017,1,,1/06/2019,1/06/2019,1/07/2019,,CHERMSIDE HSC,13,8,,,Sandgate,Apartment,21.0,Public Housing,Brisbane,2019
16445,4017,1,,1/03/2020,1/03/2020,1/04/2020,,CHERMSIDE HSC,9,34,,,Sandgate,Apartment,43.0,Public Housing,Brisbane,2020
16446,4017,1,,1/01/2020,1/01/2020,1/01/2020,,CHERMSIDE HSC,13,5,,,Sandgate,Apartment,18.0,Public Housing,Brisbane,2020
16447,4120,2,,1/04/2020,1/05/2020,1/05/2020,,BURANDA HSC,22,22,,,Greenslopes,Apartment,44.0,Public Housing,Brisbane,2020
16448,4051,2,,1/11/2019,1/12/2019,1/12/2019,,FORTITUDE VALLEY HSC,20,0,,,Ferny Grove,Townhouse,20.0,Public Housing,Brisbane,2019
16449,4012,2,,1/07/2019,1/07/2019,1/07/2019,,CHERMSIDE HSC,17,6,,,Nudgee,Townhouse,23.0,Public Housing,Brisbane,2019
16450,4030,3,,1/07/2019,1/08/2019,1/08/2019,,FORTITUDE VALLEY HSC,35,1,,,Clayfield,Apartment,36.0,Public Housing,Brisbane,2019
16451,4030,2,,1/12/2019,1/12/2019,1/02/2020,,FORTITUDE VALLEY HSC,9,55,,,Clayfield,Apartment,64.0,Public Housing,Brisbane,2020
16452,4102,1,,1/09/2019,1/10/2019,1/11/2019,,BURANDA HSC,22,13,,,South Brisbane,Apartment,35.0,Public Housing,Brisbane,2019
16453,4102,1,,1/10/2019,1/11/2019,1/11/2019,,BURANDA HSC,11,9,,,South Brisbane,Apartment,20.0,Public Housing,Brisbane,2019
16454,4051,2,,1/01/2020,1/02/2020,1/02/2020,,FORTITUDE VALLEY HSC,19,17,,,Stafford,Apartment,36.0,Public Housing,Brisbane,2020
16455,4031,1,,1/05/2020,1/06/2020,1/06/2020,,CHERMSIDE HSC,16,7,,,Stafford,Apartment,23.0,Public Housing,Brisbane,2020
16456,4031,1,,1/09/2019,1/10/2019,1/10/2019,,CHERMSIDE HSC,14,28,,,Stafford,Apartment,42.0,Public Housing,Brisbane,2019
16457,4105,1,,1/03/2020,1/03/2020,1/04/2020,,BURANDA HSC,12,16,,,Toohey,Apartment,28.0,Public Housing,Brisbane,2020
16458,4105,1,,1/06/2019,1/07/2019,1/07/2019,,BURANDA HSC,13,0,,,Toohey,Apartment,13.0,Public Housing,Brisbane,2019
16459,4120,1,,1/03/2020,1/03/2020,1/03/2020,,BURANDA HSC,4,14,,,Greenslopes,Apartment,18.0,Public Housing,Brisbane,2020
16460,4104,1,,1/07/2019,1/08/2019,1/08/2019,,BURANDA HSC,12,5,,,Miller,Apartment,17.0,Public Housing,Brisbane,2019
16461,4104,1,,1/05/2020,1/06/2020,1/06/2020,,BURANDA HSC,11,2,,,Miller,Apartment,13.0,Public Housing,Brisbane,2020
16462,4104,1,,1/02/2020,1/02/2020,1/03/2020,,BURANDA HSC,8,8,,,Miller,Apartment,16.0,Public Housing,Brisbane,2020
16463,4101,1,,1/10/2019,1/03/2020,1/03/2020,,FORTITUDE VALLEY HSC,166,7,,,South Brisbane,Apartment,173.0,Public Housing,Brisbane,2020
16464,4120,1,,1/04/2020,1/05/2020,1/06/2020,,BURANDA HSC,17,25,,,Greenslopes,Apartment,42.0,Public Housing,Brisbane,2020
16465,4012,2,,1/11/2019,1/12/2019,1/01/2020,,CHERMSIDE HSC,13,44,,,Nudgee,Townhouse,57.0,Public Housing,Brisbane,2020
16466,4012,2,,1/04/2019,1/10/2019,1/11/2019,,CHERMSIDE HSC,198,11,,,Nudgee,Townhouse,209.0,Public Housing,Brisbane,2019
16467,4013,1,,1/06/2019,1/07/2019,1/07/2019,,CHERMSIDE HSC,11,2,,,Nudgee,Apartment,13.0,Public Housing,Brisbane,2019
16468,4013,1,,1/05/2020,1/05/2020,1/06/2020,,CHERMSIDE HSC,16,7,,,Nudgee,Apartment,23.0,Public Housing,Brisbane,2020
16469,4152,1,,1/06/2020,1/06/2020,1/06/2020,,BURANDA HSC,16,1,,,Chatsworth,Apartment,17.0,Public Housing,Brisbane,2020
16470,4171,2,,1/09/2019,1/09/2019,1/10/2019,,BURANDA HSC,16,7,,,Bulimba,Townhouse,23.0,Public Housing,Brisbane,2019
16471,4171,2,,1/06/2019,1/07/2019,1/07/2019,,BURANDA HSC,35,5,,,Bulimba,Townhouse,40.0,Public Housing,Brisbane,2019
16472,4179,2,,1/05/2020,1/06/2020,1/06/2020,,BAYSIDE HSC,21,15,,,Lytton,Townhouse,36.0,Public Housing,Brisbane,2020
16473,4170,1,,1/09/2019,1/09/2019,1/09/2019,,BURANDA HSC,10,4,,,Bulimba,Apartment,14.0,Public Housing,Brisbane,2019
16474,4104,2,,1/09/2019,1/09/2019,1/10/2019,,BURANDA HSC,15,15,,,Miller,Townhouse,30.0,Public Housing,Brisbane,2019
16475,4103,1,,1/09/2019,1/09/2019,1/10/2019,,BURANDA HSC,14,17,,,Miller,Apartment,31.0,Public Housing,Brisbane,2019
16476,4105,1,,1/05/2020,1/05/2020,1/06/2020,,BURANDA HSC,12,15,,,Toohey,Apartment,27.0,Public Housing,Brisbane,2020
16477,4013,1,,1/05/2020,1/06/2020,1/06/2020,,CHERMSIDE HSC,14,13,,,Nudgee,Apartment,27.0,Public Housing,Brisbane,2020
16478,4105,2,,1/03/2020,1/03/2020,1/03/2020,,BURANDA HSC,14,6,,,Toohey,Townhouse,20.0,Public Housing,Brisbane,2020
16479,4105,1,,1/01/2020,1/02/2020,1/02/2020,,BURANDA HSC,8,23,,,Miller,Apartment,31.0,Public Housing,Brisbane,2020
16480,4105,1,,1/07/2019,1/08/2019,1/08/2019,,BURANDA HSC,8,11,,,Miller,Apartment,19.0,Public Housing,Brisbane,2019
16481,4034,1,,1/02/2020,1/02/2020,1/03/2020,,CHERMSIDE HSC,8,22,,,Nudgee,Apartment,30.0,Public Housing,Brisbane,2020
16482,4034,1,,1/07/2019,1/07/2019,1/08/2019,,CHERMSIDE HSC,9,22,,,Nudgee,Apartment,31.0,Public Housing,Brisbane,2019
16483,4034,1,,1/01/2020,1/01/2020,1/02/2020,,CHERMSIDE HSC,14,25,,,Nudgee,Apartment,39.0,Public Housing,Brisbane,2020
16484,4007,2,,1/09/2019,1/09/2019,1/10/2019,,FORTITUDE VALLEY HSC,0,32,,,Clayfield,Townhouse,32.0,Community Housing,Brisbane,2019
16485,4007,2,,1/03/2020,1/04/2020,1/04/2020,,FORTITUDE VALLEY HSC,16,25,,,Clayfield,Townhouse,41.0,Public Housing,Brisbane,2020
16486,4077,1,,1/11/2019,1/11/2019,1/11/2019,,INALA HSC,14,3,,,Inala,Apartment,17.0,Public Housing,Brisbane,2019
16487,4102,1,,1/03/2020,1/03/2020,1/04/2020,,BURANDA HSC,9,8,,,South Brisbane,Apartment,17.0,Public Housing,Brisbane,2020
16488,4076,3,,1/02/2020,1/03/2020,1/03/2020,,INALA HSC,12,3,,,Mount Ommaney,Detached House,15.0,Public Housing,Brisbane,2020
16489,4032,1,,1/06/2020,1/06/2020,1/06/2020,,CHERMSIDE HSC,12,8,,,Stafford,Apartment,20.0,Public Housing,Brisbane,2020
16490,4032,1,,1/02/2020,1/02/2020,1/02/2020,,CHERMSIDE HSC,13,2,,,Stafford,Apartment,15.0,Public Housing,Brisbane,2020
16491,4151,1,,1/09/2019,1/10/2019,1/10/2019,,BURANDA HSC,39,5,,,Greenslopes,Apartment,44.0,Public Housing,Brisbane,2019
16492,4151,1,,1/01/2020,1/03/2020,1/03/2020,,BURANDA HSC,67,0,,,Greenslopes,Apartment,67.0,Public Housing,Brisbane,2020
16493,4151,1,,1/02/2020,1/03/2020,1/03/2020,,BURANDA HSC,7,9,,,Greenslopes,Apartment,16.0,Public Housing,Brisbane,2020
16494,4151,1,,1/03/2020,1/03/2020,1/04/2020,,BURANDA HSC,6,23,,,Greenslopes,Apartment,29.0,Public Housing,Brisbane,2020
16495,4151,1,,1/11/2019,1/11/2019,1/12/2019,,BURANDA HSC,7,16,,,Greenslopes,Apartment,23.0,Public Housing,Brisbane,2019
16496,4151,1,,1/08/2019,1/08/2019,1/08/2019,,BURANDA HSC,9,5,,,Greenslopes,Apartment,14.0,Public Housing,Brisbane,2019
16497,4122,2,,1/09/2019,1/09/2019,1/09/2019,,BURANDA HSC,10,0,,,Mansfield,Cluster House,10.0,Public Housing,Brisbane,2019
16498,4030,3,,1/09/2019,1/10/2019,1/10/2019,,FORTITUDE VALLEY HSC,33,3,,,Clayfield,Detached House,36.0,Public Housing,Brisbane,2019
16499,4030,3,,1/10/2019,1/10/2019,1/10/2019,,FORTITUDE VALLEY HSC,0,3,,,Clayfield,Detached House,3.0,Public Housing,Brisbane,2019
16500,4030,3,,1/12/2019,1/12/2019,1/12/2019,,FORTITUDE VALLEY HSC,1,0,,,Clayfield,Detached House,1.0,Public Housing,Brisbane,2019
16501,4007,1,,1/09/2019,1/09/2019,1/10/2019,,FORTITUDE VALLEY HSC,12,6,,,Clayfield,Apartment,18.0,Public Housing,Brisbane,2019
16502,4178,1,,1/07/2019,1/07/2019,1/08/2019,,BAYSIDE HSC,9,19,,,Lytton,Apartment,28.0,Public Housing,Brisbane,2019
16503,4122,1,,1/01/2020,1/01/2020,1/01/2020,,BURANDA HSC,8,8,,,Mansfield,Apartment,16.0,Public Housing,Brisbane,2020
16504,4122,1,,1/03/2020,1/03/2020,1/04/2020,,BURANDA HSC,8,16,,,Mansfield,Apartment,24.0,Public Housing,Brisbane,2020
16505,4101,1,,1/10/2019,1/10/2019,1/11/2019,,FORTITUDE VALLEY HSC,2,27,,,South Brisbane,Apartment,29.0,Public Housing,Brisbane,2019
16506,4101,1,,1/02/2020,1/03/2020,1/03/2020,,FORTITUDE VALLEY HSC,15,3,,,South Brisbane,Apartment,18.0,Public Housing,Brisbane,2020
16507,4101,1,,1/10/2019,1/10/2019,1/10/2019,,FORTITUDE VALLEY HSC,17,10,,,South Brisbane,Apartment,27.0,Public Housing,Brisbane,2019
16508,4101,1,,1/12/2019,1/01/2020,1/02/2020,,FORTITUDE VALLEY HSC,36,35,,,South Brisbane,Apartment,71.0,Public Housing,Brisbane,2020
16509,4110,1,,1/03/2020,1/03/2020,1/04/2020,,INALA HSC,7,16,,,Algester,Apartment,23.0,Public Housing,Brisbane,2020
16510,4110,1,,1/08/2019,1/08/2019,1/09/2019,,INALA HSC,11,28,,,Algester,Apartment,39.0,Public Housing,Brisbane,2019
16511,4178,1,,1/01/2020,1/02/2020,1/02/2020,,BAYSIDE HSC,17,3,,,Lytton,Apartment,20.0,Public Housing,Brisbane,2020
16512,4178,1,,1/04/2020,1/04/2020,1/05/2020,,BAYSIDE HSC,22,13,,,Lytton,Apartment,35.0,Public Housing,Brisbane,2020
16513,4034,1,,1/06/2019,1/07/2019,1/07/2019,,CHERMSIDE HSC,18,1,,,Aspley,Apartment,19.0,Public Housing,Brisbane,2019
16514,4034,1,,1/02/2020,1/03/2020,1/04/2020,,CHERMSIDE HSC,37,20,,,Aspley,Apartment,57.0,Public Housing,Brisbane,2020
16515,4101,2,,1/03/2020,1/04/2020,1/05/2020,,FORTITUDE VALLEY HSC,34,9,,,South Brisbane,Apartment,43.0,Public Housing,Brisbane,2020
16516,4101,2,,1/01/2020,1/02/2020,1/03/2020,,FORTITUDE VALLEY HSC,17,28,,,South Brisbane,Apartment,45.0,Public Housing,Brisbane,2020
16517,4101,1,,1/12/2019,1/12/2019,1/12/2019,,FORTITUDE VALLEY HSC,11,7,,,South Brisbane,Apartment,18.0,Public Housing,Brisbane,2019
16518,4101,1,,1/09/2019,1/09/2019,1/09/2019,,FORTITUDE VALLEY HSC,0,0,,,South Brisbane,Apartment,0.0,Public Housing,Brisbane,2019
16519,4178,1,,1/11/2019,1/12/2019,1/01/2020,,BAYSIDE HSC,12,35,,,Lytton,Apartment,47.0,Public Housing,Brisbane,2020
16520,4178,1,,1/08/2019,1/09/2019,1/09/2019,,BAYSIDE HSC,6,15,,,Lytton,Apartment,21.0,Public Housing,Brisbane,2019
16521,4178,1,,1/02/2020,1/02/2020,1/03/2020,,BAYSIDE HSC,10,27,,,Lytton,Apartment,37.0,Public Housing,Brisbane,2020
16522,4178,1,,1/05/2020,1/05/2020,1/06/2020,,BAYSIDE HSC,14,31,,,Lytton,Apartment,45.0,Public Housing,Brisbane,2020
16523,4102,1,,1/07/2019,1/07/2019,1/07/2019,,BURANDA HSC,14,1,,,South Brisbane,Apartment,15.0,Public Housing,Brisbane,2019
16524,4102,1,,1/03/2020,1/04/2020,1/05/2020,,BURANDA HSC,12,34,,,South Brisbane,Apartment,46.0,Public Housing,Brisbane,2020
16525,4102,1,,1/03/2020,1/03/2020,1/03/2020,,BURANDA HSC,6,0,,,South Brisbane,Apartment,6.0,Public Housing,Brisbane,2020
16526,4169,1,,1/03/2020,1/04/2020,1/04/2020,,FORTITUDE VALLEY HSC,23,15,,,South Brisbane,Apartment,38.0,Public Housing,Brisbane,2020
16527,4169,1,,1/05/2020,1/06/2020,1/06/2020,,FORTITUDE VALLEY HSC,17,4,,,South Brisbane,Apartment,21.0,Public Housing,Brisbane,2020
16528,4068,1,,1/01/2020,1/02/2020,1/02/2020,,FORTITUDE VALLEY HSC,13,8,,,Maiwar,Apartment,21.0,Public Housing,Brisbane,2020
16529,4120,1,,1/10/2019,1/10/2019,1/11/2019,,BURANDA HSC,10,7,,,Greenslopes,Apartment,17.0,Public Housing,Brisbane,2019
16530,4120,1,,1/04/2020,1/05/2020,1/05/2020,,BURANDA HSC,15,10,,,Greenslopes,Apartment,25.0,Public Housing,Brisbane,2020
16531,4120,1,,1/10/2019,1/10/2019,1/10/2019,,BURANDA HSC,8,5,,,Greenslopes,Apartment,13.0,Public Housing,Brisbane,2019
16532,4120,1,,1/12/2019,1/12/2019,1/01/2020,,BURANDA HSC,13,20,,,Greenslopes,Apartment,33.0,Public Housing,Brisbane,2020
16533,4102,2,,1/12/2019,1/01/2020,1/01/2020,,BURANDA HSC,42,0,,,South Brisbane,Townhouse,42.0,Community Housing,Brisbane,2020
16534,4102,2,,1/08/2019,1/09/2019,1/09/2019,,BURANDA HSC,10,4,,,South Brisbane,Townhouse,14.0,Public Housing,Brisbane,2019
16535,4169,2,,1/07/2019,1/07/2019,1/07/2019,,FORTITUDE VALLEY HSC,13,6,,,South Brisbane,Townhouse,19.0,Public Housing,Brisbane,2019
16536,4169,2,,1/05/2020,1/06/2020,1/06/2020,,FORTITUDE VALLEY HSC,14,2,,,South Brisbane,Townhouse,16.0,Public Housing,Brisbane,2020
16537,4169,2,,1/11/2019,1/11/2019,1/11/2019,,FORTITUDE VALLEY HSC,12,8,,,South Brisbane,Townhouse,20.0,Public Housing,Brisbane,2019
16538,4005,1,,1/10/2019,1/11/2019,1/11/2019,,FORTITUDE VALLEY HSC,25,13,,,McConnel,Apartment,38.0,Public Housing,Brisbane,2019
16539,4005,1,,1/06/2020,1/06/2020,1/06/2020,,FORTITUDE VALLEY HSC,17,1,,,McConnel,Apartment,18.0,Public Housing,Brisbane,2020
16540,4005,1,,1/11/2019,1/12/2019,1/12/2019,,FORTITUDE VALLEY HSC,14,1,,,McConnel,Apartment,15.0,Public Housing,Brisbane,2019
16541,4017,1,,1/05/2020,1/05/2020,1/05/2020,,CHERMSIDE HSC,14,11,,,Sandgate,Apartment,25.0,Public Housing,Brisbane,2020
16542,4017,1,,1/07/2019,1/07/2019,1/07/2019,,CHERMSIDE HSC,0,0,,,Sandgate,Apartment,0.0,Public Housing,Brisbane,2019
16543,4017,1,,1/08/2019,1/08/2019,1/08/2019,,CHERMSIDE HSC,0,1,,,Sandgate,Apartment,1.0,Public Housing,Brisbane,2019
16544,4064,1,,1/01/2020,1/02/2020,1/02/2020,,FORTITUDE VALLEY HSC,30,0,,,Cooper,Apartment,30.0,Public Housing,Brisbane,2020
16545,4064,1,,1/05/2020,1/06/2020,1/06/2020,,FORTITUDE VALLEY HSC,17,6,,,Cooper,Apartment,23.0,Public Housing,Brisbane,2020
16546,4064,1,,1/08/2019,1/08/2019,1/08/2019,,FORTITUDE VALLEY HSC,9,4,,,Cooper,Apartment,13.0,Public Housing,Brisbane,2019
16547,4064,1,,1/06/2020,1/06/2020,1/06/2020,,FORTITUDE VALLEY HSC,15,6,,,Cooper,Apartment,21.0,Public Housing,Brisbane,2020
16548,4012,1,,1/08/2019,1/08/2019,1/09/2019,,CHERMSIDE HSC,9,6,,,Nudgee,Apartment,15.0,Public Housing,Brisbane,2019
16549,4012,1,,1/02/2020,1/02/2020,1/03/2020,,CHERMSIDE HSC,7,24,,,Nudgee,Apartment,31.0,Public Housing,Brisbane,2020
16550,4012,1,,1/03/2020,1/03/2020,1/03/2020,,CHERMSIDE HSC,11,11,,,Nudgee,Apartment,22.0,Public Housing,Brisbane,2020
16551,4012,1,,1/01/2020,1/02/2020,1/03/2020,,CHERMSIDE HSC,11,38,,,Nudgee,Apartment,49.0,Public Housing,Brisbane,2020
16552,4051,1,,1/03/2020,1/03/2020,1/03/2020,,FORTITUDE VALLEY HSC,0,2,,,Stafford,Apartment,2.0,Public Housing,Brisbane,2020
16553,4051,1,,1/10/2019,1/11/2019,1/12/2019,,FORTITUDE VALLEY HSC,11,30,,,Stafford,Apartment,41.0,Public Housing,Brisbane,2019
16554,4051,1,,1/02/2020,1/04/2020,1/04/2020,,FORTITUDE VALLEY HSC,68,0,,,Stafford,Apartment,68.0,Public Housing,Brisbane,2020
16555,4051,1,,1/06/2020,1/06/2020,1/06/2020,,FORTITUDE VALLEY HSC,10,5,,,Stafford,Apartment,15.0,Public Housing,Brisbane,2020
16556,4032,1,,1/03/2020,1/06/2020,1/06/2020,,CHERMSIDE HSC,87,10,,,Stafford,Apartment,97.0,Public Housing,Brisbane,2020
16557,4012,2,,1/07/2019,1/08/2019,1/08/2019,,CHERMSIDE HSC,8,1,,,Nudgee,Townhouse,9.0,Public Housing,Brisbane,2019
16558,4121,2,,1/11/2019,1/03/2020,1/03/2020,,BURANDA HSC,118,15,,,Miller,Cluster House,133.0,Public Housing,Brisbane,2020
16559,4121,3,,1/02/2020,1/03/2020,1/04/2020,,BURANDA HSC,9,29,,,Miller,Cluster House,38.0,Public Housing,Brisbane,2020
16560,4121,1,,1/02/2020,1/02/2020,1/03/2020,,BURANDA HSC,9,13,,,Greenslopes,Apartment,22.0,Public Housing,Brisbane,2020
16561,4121,1,,1/04/2020,1/05/2020,1/06/2020,,BURANDA HSC,9,31,,,Greenslopes,Apartment,40.0,Public Housing,Brisbane,2020
16562,4013,2,,1/01/2020,1/02/2020,1/03/2020,,CHERMSIDE HSC,11,38,,,Nudgee,Apartment,49.0,Public Housing,Brisbane,2020
16563,4179,2,,1/03/2020,1/03/2020,1/03/2020,,BAYSIDE HSC,0,0,,,Lytton,Townhouse,0.0,Public Housing,Brisbane,2020
16564,4178,3,,1/11/2019,1/11/2019,1/11/2019,,BAYSIDE HSC,12,9,,,Lytton,Detached House,21.0,Public Housing,Brisbane,2019
16565,4178,3,,1/12/2019,1/01/2020,1/01/2020,,BAYSIDE HSC,31,4,,,Lytton,Detached House,35.0,Public Housing,Brisbane,2020
16566,4178,2,,1/03/2020,1/04/2020,1/04/2020,,BAYSIDE HSC,22,2,,,Lytton,Cluster House,24.0,Public Housing,Brisbane,2020
16567,4169,1,,1/10/2019,1/11/2019,1/11/2019,,FORTITUDE VALLEY HSC,12,6,,,South Brisbane,Apartment,18.0,Public Housing,Brisbane,2019
16568,4169,1,,1/06/2020,1/06/2020,1/06/2020,,FORTITUDE VALLEY HSC,11,5,,,South Brisbane,Apartment,16.0,Public Housing,Brisbane,2020
16569,4013,2,,1/07/2019,1/07/2019,1/07/2019,,CHERMSIDE HSC,15,5,,,Nudgee,Townhouse,20.0,Public Housing,Brisbane,2019
16570,4005,1,,1/11/2019,1/12/2019,1/12/2019,,FORTITUDE VALLEY HSC,10,7,,,McConnel,Apartment,17.0,Public Housing,Brisbane,2019
16571,4005,1,,1/05/2020,1/05/2020,1/06/2020,,FORTITUDE VALLEY HSC,17,8,,,McConnel,Apartment,25.0,Public Housing,Brisbane,2020
16572,4005,1,,1/05/2019,1/09/2019,1/10/2019,,FORTITUDE VALLEY HSC,126,20,,,McConnel,Apartment,146.0,Public Housing,Brisbane,2019
16573,4170,2,,1/10/2019,1/10/2019,1/10/2019,,BURANDA HSC,9,10,,,Bulimba,Apartment,19.0,Public Housing,Brisbane,2019
16574,4170,2,,1/02/2020,1/02/2020,1/02/2020,,BURANDA HSC,9,10,,,Bulimba,Apartment,19.0,Public Housing,Brisbane,2020
16575,4170,2,,1/06/2019,1/07/2019,1/07/2019,,BURANDA HSC,13,1,,,Bulimba,Apartment,14.0,Public Housing,Brisbane,2019
16576,4102,1,,1/10/2019,1/12/2019,1/12/2019,,FORTITUDE VALLEY HSC,46,0,,,South Brisbane,Apartment,46.0,Public Housing,Brisbane,2019
16577,4102,1,,1/09/2019,1/10/2019,1/10/2019,,FORTITUDE VALLEY HSC,12,20,,,South Brisbane,Apartment,32.0,Public Housing,Brisbane,2019
16578,4102,1,,1/03/2020,1/03/2020,1/03/2020,,FORTITUDE VALLEY HSC,13,7,,,South Brisbane,Apartment,20.0,Public Housing,Brisbane,2020
16579,4017,1,,1/02/2020,1/03/2020,1/04/2020,,CHERMSIDE HSC,16,20,,,Sandgate,Apartment,36.0,Public Housing,Brisbane,2020
16580,4017,1,,1/10/2019,1/10/2019,1/11/2019,,CHERMSIDE HSC,18,28,,,Sandgate,Apartment,46.0,Public Housing,Brisbane,2019
16581,4017,1,,1/05/2020,1/06/2020,1/06/2020,,CHERMSIDE HSC,11,13,,,Sandgate,Apartment,24.0,Public Housing,Brisbane,2020
16582,4068,1,,1/02/2020,1/03/2020,1/03/2020,,FORTITUDE VALLEY HSC,12,3,,,Maiwar,Apartment,15.0,Public Housing,Brisbane,2020
16583,4152,1,,1/04/2020,1/04/2020,1/04/2020,,BURANDA HSC,24,1,,,Chatsworth,Apartment,25.0,Public Housing,Brisbane,2020
16584,4152,1,,1/08/2019,1/08/2019,1/08/2019,,BURANDA HSC,19,5,,,Chatsworth,Apartment,24.0,Public Housing,Brisbane,2019
16585,4152,1,,1/11/2019,1/12/2019,1/12/2019,,BURANDA HSC,14,10,,,Chatsworth,Apartment,24.0,Public Housing,Brisbane,2019
16586,4121,1,,1/10/2019,1/10/2019,1/10/2019,,BURANDA HSC,8,11,,,Greenslopes,Apartment,19.0,Public Housing,Brisbane,2019
16587,4075,2,,1/10/2019,1/01/2020,1/01/2020,,INALA HSC,88,0,,,Mount Ommaney,Townhouse,88.0,Public Housing,Brisbane,2020
16588,4075,2,,1/05/2020,1/05/2020,1/06/2020,,INALA HSC,8,15,,,Mount Ommaney,Townhouse,23.0,Public Housing,Brisbane,2020
16589,4151,1,,1/09/2019,1/09/2019,1/09/2019,,BURANDA HSC,11,2,,,Greenslopes,Apartment,13.0,Public Housing,Brisbane,2019
16590,4151,1,,1/04/2020,1/05/2020,1/05/2020,,BURANDA HSC,18,5,,,Greenslopes,Apartment,23.0,Public Housing,Brisbane,2020
16591,4151,1,,1/06/2020,1/06/2020,1/06/2020,,BURANDA HSC,10,0,,,Greenslopes,Apartment,10.0,Public Housing,Brisbane,2020
16592,4103,2,,1/02/2020,1/02/2020,1/03/2020,,BURANDA HSC,9,15,,,Miller,Townhouse,24.0,Public Housing,Brisbane,2020
16593,4103,2,,1/10/2019,1/10/2019,1/10/2019,,BURANDA HSC,0,0,,,Miller,Townhouse,0.0,Public Housing,Brisbane,2019
16594,4122,2,,1/07/2019,1/07/2019,1/07/2019,,BURANDA HSC,0,0,,,Mansfield,Cluster House,0.0,Public Housing,Brisbane,2019
